Year,State,County,HAI,Operative_Procedure,Facility_ID,Facility_Name,Hospital_Category_RiskAdjustment,Facility_Type,Procedure_Count,Infections_Reported,Infections_Predicted
2020H1,California,Contra Costa,Surgical Site Infections (SSI),Rectal surgery,140000187,"John Muir Medical Center, Walnut Creek Campus",Acute Care Hospital,Major Teaching,22,1,0.49
2020H1,California,Contra Costa,Surgical Site Infections (SSI),Small bowel surgery,140000187,"John Muir Medical Center, Walnut Creek Campus",Acute Care Hospital,Major Teaching,62,2,1.26
2020H1,California,Contra Costa,Surgical Site Infections (SSI),Spinal fusion,140000187,"John Muir Medical Center, Walnut Creek Campus",Acute Care Hospital,Major Teaching,149,1,1.71
2020H1,California,Contra Costa,Surgical Site Infections (SSI),Spleen surgery,140000187,"John Muir Medical Center, Walnut Creek Campus",Acute Care Hospital,Major Teaching,12,0,0.06
2020H1,California,Contra Costa,Surgical Site Infections (SSI),Thoracic surgery,140000187,"John Muir Medical Center, Walnut Creek Campus",Acute Care Hospital,Major Teaching,82,1,0.35
2020H1,California,Alameda,Surgical Site Infections (SSI),All procedures,140000188,"Kaiser Foundation Hospital, Oakland/Richmond",Acute Care Hospital,Major Teaching,2319,20,18.68
2020H1,California,Alameda,Surgical Site Infections (SSI),Appendix surgery,140000188,"Kaiser Foundation Hospital, Oakland/Richmond",Acute Care Hospital,Major Teaching,66,0,0.22
2020H1,California,Alameda,Surgical Site Infections (SSI),"Bile duct, liver or pancreatic surgery",140000188,"Kaiser Foundation Hospital, Oakland/Richmond",Acute Care Hospital,Major Teaching,104,2,2.75
2020H1,California,Alameda,Surgical Site Infections (SSI),Cardiac surgery,140000188,"Kaiser Foundation Hospital, Oakland/Richmond",Acute Care Hospital,Major Teaching,6,0,0.03
2020H1,California,Alameda,Surgical Site Infections (SSI),Cesarean section,140000188,"Kaiser Foundation Hospital, Oakland/Richmond",Acute Care Hospital,Major Teaching,423,2,1.83
2020H1,California,Alameda,Surgical Site Infections (SSI),Colon surgery,140000188,"Kaiser Foundation Hospital, Oakland/Richmond",Acute Care Hospital,Major Teaching,107,4,2.76
2020H1,California,Alameda,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),140000188,"Kaiser Foundation Hospital, Oakland/Richmond",Acute Care Hospital,Major Teaching,153,1,0.79
2020H1,California,Alameda,Surgical Site Infections (SSI),Gallbladder surgery,140000188,"Kaiser Foundation Hospital, Oakland/Richmond",Acute Care Hospital,Major Teaching,110,1,0.9
2020H1,California,Alameda,Surgical Site Infections (SSI),Gastric surgery,140000188,"Kaiser Foundation Hospital, Oakland/Richmond",Acute Care Hospital,Major Teaching,49,1,0.66
2020H1,California,Alameda,Surgical Site Infections (SSI),Hip prosthesis,140000188,"Kaiser Foundation Hospital, Oakland/Richmond",Acute Care Hospital,Major Teaching,48,1,0.28
2020H1,California,Alameda,Surgical Site Infections (SSI),"Hysterectomy, abdominal",140000188,"Kaiser Foundation Hospital, Oakland/Richmond",Acute Care Hospital,Major Teaching,53,0,0.51
2020H1,California,Alameda,Surgical Site Infections (SSI),"Hysterectomy, vaginal",140000188,"Kaiser Foundation Hospital, Oakland/Richmond",Acute Care Hospital,Major Teaching,2,0,0.02
2020H1,California,Alameda,Surgical Site Infections (SSI),Kidney surgery,140000188,"Kaiser Foundation Hospital, Oakland/Richmond",Acute Care Hospital,Major Teaching,33,0,0.11
2020H1,California,Alameda,Surgical Site Infections (SSI),Knee prosthesis,140000188,"Kaiser Foundation Hospital, Oakland/Richmond",Acute Care Hospital,Major Teaching,3,0,0.06
2020H1,California,Alameda,Surgical Site Infections (SSI),Laminectomy,140000188,"Kaiser Foundation Hospital, Oakland/Richmond",Acute Care Hospital,Major Teaching,302,0,0.98
2020H1,California,Alameda,Surgical Site Infections (SSI),Open reduction of fracture,140000188,"Kaiser Foundation Hospital, Oakland/Richmond",Acute Care Hospital,Major Teaching,87,1,0.71
2020H1,California,Alameda,Surgical Site Infections (SSI),Ovarian surgery,140000188,"Kaiser Foundation Hospital, Oakland/Richmond",Acute Care Hospital,Major Teaching,68,0,0.05
2020H1,California,Alameda,Surgical Site Infections (SSI),Pacemaker surgery,140000188,"Kaiser Foundation Hospital, Oakland/Richmond",Acute Care Hospital,Major Teaching,3,0,0.01
2020H1,California,Alameda,Surgical Site Infections (SSI),Rectal surgery,140000188,"Kaiser Foundation Hospital, Oakland/Richmond",Acute Care Hospital,Major Teaching,32,0,0.32
2020H1,California,Alameda,Surgical Site Infections (SSI),Small bowel surgery,140000188,"Kaiser Foundation Hospital, Oakland/Richmond",Acute Care Hospital,Major Teaching,125,3,2.53
2020H1,California,Alameda,Surgical Site Infections (SSI),Spinal fusion,140000188,"Kaiser Foundation Hospital, Oakland/Richmond",Acute Care Hospital,Major Teaching,241,0,1.78
2020H1,California,Alameda,Surgical Site Infections (SSI),Spleen surgery,140000188,"Kaiser Foundation Hospital, Oakland/Richmond",Acute Care Hospital,Major Teaching,19,0,0.08
2020H1,California,Alameda,Surgical Site Infections (SSI),Thoracic surgery,140000188,"Kaiser Foundation Hospital, Oakland/Richmond",Acute Care Hospital,Major Teaching,285,4,1.32
2020H1,California,Contra Costa,Surgical Site Infections (SSI),All procedures,140000190,"Kaiser Foundation Hospital, Walnut Creek",Acute Care Hospital,"Community, 125-250 Beds",1236,18,6.52
2020H1,California,Contra Costa,Surgical Site Infections (SSI),Appendix surgery,140000190,"Kaiser Foundation Hospital, Walnut Creek",Acute Care Hospital,"Community, 125-250 Beds",91,0,0.29
2020H1,California,Contra Costa,Surgical Site Infections (SSI),"Bile duct, liver or pancreatic surgery",140000190,"Kaiser Foundation Hospital, Walnut Creek",Acute Care Hospital,"Community, 125-250 Beds",4,0,0.05
2020H1,California,Contra Costa,Surgical Site Infections (SSI),Cardiac surgery,140000190,"Kaiser Foundation Hospital, Walnut Creek",Acute Care Hospital,"Community, 125-250 Beds",1,0,0
2020H1,California,Contra Costa,Surgical Site Infections (SSI),Cesarean section,140000190,"Kaiser Foundation Hospital, Walnut Creek",Acute Care Hospital,"Community, 125-250 Beds",456,3,0.8
2020H1,California,Contra Costa,Surgical Site Infections (SSI),Colon surgery,140000190,"Kaiser Foundation Hospital, Walnut Creek",Acute Care Hospital,"Community, 125-250 Beds",77,4,1.75
2020H1,California,Contra Costa,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),140000190,"Kaiser Foundation Hospital, Walnut Creek",Acute Care Hospital,"Community, 125-250 Beds",128,2,0.68
2020H1,California,Contra Costa,Surgical Site Infections (SSI),Gallbladder surgery,140000190,"Kaiser Foundation Hospital, Walnut Creek",Acute Care Hospital,"Community, 125-250 Beds",107,3,0.37
2020H1,California,Contra Costa,Surgical Site Infections (SSI),Gastric surgery,140000190,"Kaiser Foundation Hospital, Walnut Creek",Acute Care Hospital,"Community, 125-250 Beds",11,0,0.14
2020H1,California,Contra Costa,Surgical Site Infections (SSI),Hip prosthesis,140000190,"Kaiser Foundation Hospital, Walnut Creek",Acute Care Hospital,"Community, 125-250 Beds",65,0,0.45
2020H1,California,Contra Costa,Surgical Site Infections (SSI),"Hysterectomy, abdominal",140000190,"Kaiser Foundation Hospital, Walnut Creek",Acute Care Hospital,"Community, 125-250 Beds",41,1,0.29
2020H1,California,Contra Costa,Surgical Site Infections (SSI),"Hysterectomy, vaginal",140000190,"Kaiser Foundation Hospital, Walnut Creek",Acute Care Hospital,"Community, 125-250 Beds",1,0,0
2020H1,California,Contra Costa,Surgical Site Infections (SSI),Kidney surgery,140000190,"Kaiser Foundation Hospital, Walnut Creek",Acute Care Hospital,"Community, 125-250 Beds",24,0,0.08
2020H1,California,Contra Costa,Surgical Site Infections (SSI),Knee prosthesis,140000190,"Kaiser Foundation Hospital, Walnut Creek",Acute Care Hospital,"Community, 125-250 Beds",7,0,0.06
2020H1,California,Contra Costa,Surgical Site Infections (SSI),Open reduction of fracture,140000190,"Kaiser Foundation Hospital, Walnut Creek",Acute Care Hospital,"Community, 125-250 Beds",74,0,0.4
2020H1,California,Contra Costa,Surgical Site Infections (SSI),Ovarian surgery,140000190,"Kaiser Foundation Hospital, Walnut Creek",Acute Care Hospital,"Community, 125-250 Beds",49,1,0.05
2020H1,California,Contra Costa,Surgical Site Infections (SSI),Pacemaker surgery,140000190,"Kaiser Foundation Hospital, Walnut Creek",Acute Care Hospital,"Community, 125-250 Beds",32,0,0.05
2020H1,California,Contra Costa,Surgical Site Infections (SSI),Rectal surgery,140000190,"Kaiser Foundation Hospital, Walnut Creek",Acute Care Hospital,"Community, 125-250 Beds",5,0,0.04
2020H1,California,Contra Costa,Surgical Site Infections (SSI),Small bowel surgery,140000190,"Kaiser Foundation Hospital, Walnut Creek",Acute Care Hospital,"Community, 125-250 Beds",53,4,0.98
2020H1,California,Contra Costa,Surgical Site Infections (SSI),Spleen surgery,140000190,"Kaiser Foundation Hospital, Walnut Creek",Acute Care Hospital,"Community, 125-250 Beds",2,0,0.02
2020H1,California,Contra Costa,Surgical Site Infections (SSI),Thoracic surgery,140000190,"Kaiser Foundation Hospital, Walnut Creek",Acute Care Hospital,"Community, 125-250 Beds",8,0,0.02
2020H1,California,Contra Costa,Surgical Site Infections (SSI),All procedures,140000191,"Kaiser Foundation Hospital, Richmond Campus",Acute Care Hospital,Major Teaching,249,5,2.03
2020H1,California,Contra Costa,Surgical Site Infections (SSI),Appendix surgery,140000191,"Kaiser Foundation Hospital, Richmond Campus",Acute Care Hospital,Major Teaching,17,0,0.07
2020H1,California,Contra Costa,Surgical Site Infections (SSI),"Bile duct, liver or pancreatic surgery",140000191,"Kaiser Foundation Hospital, Richmond Campus",Acute Care Hospital,Major Teaching,2,0,0.01
2020H1,California,Contra Costa,Surgical Site Infections (SSI),Colon surgery,140000191,"Kaiser Foundation Hospital, Richmond Campus",Acute Care Hospital,Major Teaching,17,0,0.31
2020H1,California,Contra Costa,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),140000191,"Kaiser Foundation Hospital, Richmond Campus",Acute Care Hospital,Major Teaching,41,2,0.17
2020H1,California,Contra Costa,Surgical Site Infections (SSI),Gallbladder surgery,140000191,"Kaiser Foundation Hospital, Richmond Campus",Acute Care Hospital,Major Teaching,31,0,0.09
2020H1,California,Contra Costa,Surgical Site Infections (SSI),Gastric surgery,140000191,"Kaiser Foundation Hospital, Richmond Campus",Acute Care Hospital,Major Teaching,48,2,0.19
2020H1,California,Contra Costa,Surgical Site Infections (SSI),"Hysterectomy, abdominal",140000191,"Kaiser Foundation Hospital, Richmond Campus",Acute Care Hospital,Major Teaching,8,0,0.08
2020H1,California,Contra Costa,Surgical Site Infections (SSI),Ovarian surgery,140000191,"Kaiser Foundation Hospital, Richmond Campus",Acute Care Hospital,Major Teaching,2,0,0
2020H1,California,Contra Costa,Surgical Site Infections (SSI),Pacemaker surgery,140000191,"Kaiser Foundation Hospital, Richmond Campus",Acute Care Hospital,Major Teaching,11,0,0.02
2020H1,California,Contra Costa,Surgical Site Infections (SSI),Small bowel surgery,140000191,"Kaiser Foundation Hospital, Richmond Campus",Acute Care Hospital,Major Teaching,51,1,1.04
2020H1,California,Contra Costa,Surgical Site Infections (SSI),Thoracic surgery,140000191,"Kaiser Foundation Hospital, Richmond Campus",Acute Care Hospital,Major Teaching,21,0,0.07
2020H1,California,Contra Costa,Surgical Site Infections (SSI),All procedures,140000195,Contra Costa Regional Medical Center,Acute Care Hospital,Major Teaching,483,3,2.86
2020H1,California,Contra Costa,Surgical Site Infections (SSI),Appendix surgery,140000195,Contra Costa Regional Medical Center,Acute Care Hospital,Major Teaching,40,0,0.15
2020H1,California,Contra Costa,Surgical Site Infections (SSI),"Bile duct, liver or pancreatic surgery",140000195,Contra Costa Regional Medical Center,Acute Care Hospital,Major Teaching,1,0,0.01
2020H1,California,Contra Costa,Surgical Site Infections (SSI),Cesarean section,140000195,Contra Costa Regional Medical Center,Acute Care Hospital,Major Teaching,203,0,0.9
2020H1,California,Contra Costa,Surgical Site Infections (SSI),Colon surgery,140000195,Contra Costa Regional Medical Center,Acute Care Hospital,Major Teaching,27,2,0.56
2020H1,California,Contra Costa,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),140000195,Contra Costa Regional Medical Center,Acute Care Hospital,Major Teaching,77,1,0.39
2020H1,California,Contra Costa,Surgical Site Infections (SSI),Gallbladder surgery,140000195,Contra Costa Regional Medical Center,Acute Care Hospital,Major Teaching,44,0,0.11
2020H1,California,Contra Costa,Surgical Site Infections (SSI),Gastric surgery,140000195,Contra Costa Regional Medical Center,Acute Care Hospital,Major Teaching,6,0,0.07
2020H1,California,Contra Costa,Surgical Site Infections (SSI),Hip prosthesis,140000195,Contra Costa Regional Medical Center,Acute Care Hospital,Major Teaching,3,0,0.02
2020H1,California,Contra Costa,Surgical Site Infections (SSI),"Hysterectomy, abdominal",140000195,Contra Costa Regional Medical Center,Acute Care Hospital,Major Teaching,10,0,0.06
2020H1,California,Contra Costa,Surgical Site Infections (SSI),"Hysterectomy, vaginal",140000195,Contra Costa Regional Medical Center,Acute Care Hospital,Major Teaching,12,0,0.09
2020H1,California,Contra Costa,Surgical Site Infections (SSI),Open reduction of fracture,140000195,Contra Costa Regional Medical Center,Acute Care Hospital,Major Teaching,17,0,0.12
2020H1,California,Contra Costa,Surgical Site Infections (SSI),Ovarian surgery,140000195,Contra Costa Regional Medical Center,Acute Care Hospital,Major Teaching,23,0,0.01
2020H1,California,Contra Costa,Surgical Site Infections (SSI),Rectal surgery,140000195,Contra Costa Regional Medical Center,Acute Care Hospital,Major Teaching,9,0,0.15
2020H1,California,Contra Costa,Surgical Site Infections (SSI),Small bowel surgery,140000195,Contra Costa Regional Medical Center,Acute Care Hospital,Major Teaching,11,0,0.2
2020H1,California,Contra Costa,Surgical Site Infections (SSI),Abdominal aortic aneurysm repair,140000196,"John Muir Medical Center, Concord Campus",Acute Care Hospital,Major Teaching,1,0,0.01
2020H1,California,Contra Costa,Surgical Site Infections (SSI),All procedures,140000196,"John Muir Medical Center, Concord Campus",Acute Care Hospital,Major Teaching,1121,1,8.12
2020H1,California,Contra Costa,Surgical Site Infections (SSI),Appendix surgery,140000196,"John Muir Medical Center, Concord Campus",Acute Care Hospital,Major Teaching,23,0,0.09
2020H1,California,Contra Costa,Surgical Site Infections (SSI),"Bile duct, liver or pancreatic surgery",140000196,"John Muir Medical Center, Concord Campus",Acute Care Hospital,Major Teaching,3,0,0.02
2020H1,California,Contra Costa,Surgical Site Infections (SSI),Cardiac surgery,140000196,"John Muir Medical Center, Concord Campus",Acute Care Hospital,Major Teaching,83,0,0.37
2020H1,California,Contra Costa,Surgical Site Infections (SSI),Colon surgery,140000196,"John Muir Medical Center, Concord Campus",Acute Care Hospital,Major Teaching,62,0,1.78
2020H1,California,Contra Costa,Surgical Site Infections (SSI),"Coronary bypass,chest and donor incisions",140000196,"John Muir Medical Center, Concord Campus",Acute Care Hospital,Major Teaching,84,0,0.58
2020H1,California,Contra Costa,Surgical Site Infections (SSI),"Coronary bypass,chest incision only",140000196,"John Muir Medical Center, Concord Campus",Acute Care Hospital,Major Teaching,1,0,0.02
2020H1,California,Contra Costa,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),140000196,"John Muir Medical Center, Concord Campus",Acute Care Hospital,Major Teaching,73,0,0.33
2020H1,California,Contra Costa,Surgical Site Infections (SSI),Gallbladder surgery,140000196,"John Muir Medical Center, Concord Campus",Acute Care Hospital,Major Teaching,58,0,0.21
2020H1,California,Contra Costa,Surgical Site Infections (SSI),Gastric surgery,140000196,"John Muir Medical Center, Concord Campus",Acute Care Hospital,Major Teaching,54,0,0.43
2020H1,California,Contra Costa,Surgical Site Infections (SSI),Hip prosthesis,140000196,"John Muir Medical Center, Concord Campus",Acute Care Hospital,Major Teaching,202,0,1.2
2020H1,California,Contra Costa,Surgical Site Infections (SSI),"Hysterectomy, abdominal",140000196,"John Muir Medical Center, Concord Campus",Acute Care Hospital,Major Teaching,15,0,0.12
2020H1,California,Contra Costa,Surgical Site Infections (SSI),Kidney surgery,140000196,"John Muir Medical Center, Concord Campus",Acute Care Hospital,Major Teaching,34,0,0.11
